dt,chl,cond,DO,sal,wtemp,turb,pH
2013-04-07 00:00:00+00:00,-0.29166666666666663,,,0.30256944444444417,12.91541666666667,1.5045138888888931,
2013-04-08 00:00:00+00:00,-0.28516483516483515,,,0.296263736263735,11.621703296703291,1.5961538461538443,
2013-04-09 00:00:00+00:00,,,,,,,
2013-04-10 00:00:00+00:00,,,,,,,
2013-04-11 00:00:00+00:00,,,,,,,
2013-04-12 00:00:00+00:00,,,,,,,
2013-04-13 00:00:00+00:00,,,,,,,
2013-04-14 00:00:00+00:00,,,,,,,
2013-04-15 00:00:00+00:00,,,,,,,
2013-04-16 00:00:00+00:00,,,,,,,
2013-04-17 00:00:00+00:00,,,,,,,
2013-04-18 00:00:00+00:00,,,,,,,
2013-04-19 00:00:00+00:00,,,,,,,
2013-04-20 00:00:00+00:00,,,,,,,
2013-04-21 00:00:00+00:00,,,,,,,
2013-04-22 00:00:00+00:00,,,,,,,
2013-04-23 00:00:00+00:00,,,,,,,
2013-04-24 00:00:00+00:00,33.77862595419847,,,33.147251908396925,12.424885496183217,45.187786259542,
2013-04-25 00:00:00+00:00,33.04657039711193,,,33.35191335740073,12.07046931407942,39.36642599277975,
2013-04-26 00:00:00+00:00,15.659722222222241,,,16.669236111111122,12.845694444444444,11.893750000000027,
2013-04-27 00:00:00+00:00,0.620486111111111,,,0.19020833333333384,12.52763888888889,0.7447916666666647,
2013-04-28 00:00:00+00:00,0.58397212543554,,,0.20794425087108026,12.642404181184666,0.7595818815331028,
2013-04-29 00:00:00+00:00,0.658333333333334,,,0.17052083333333284,13.966909722222216,1.1552083333333303,
2013-04-30 00:00:00+00:00,0.7756554307116101,,,0.10486891385767792,13.824494382022486,2.3179775280898895,
2013-05-01 00:00:00+00:00,0.8538194444444448,,,0.08427083333333334,13.02954861111111,2.2381944444444515,
2013-05-02 00:00:00+00:00,33.93850931677018,,,25.225838509316777,14.034099378881981,332.89378881987585,
2013-05-03 00:00:00+00:00,26.669097222222216,,,33.37486111111111,14.014652777777778,142.67708333333331,
2013-05-04 00:00:00+00:00,23.838129496402892,,,33.29161870503599,13.638309352517982,87.22446043165465,
2013-05-05 00:00:00+00:00,28.24664310954062,,,33.311130742049464,13.391448763250882,68.36501766784451,
2013-05-06 00:00:00+00:00,34.947719298245616,,,31.65740350877194,13.67610526315791,294.38982456140343,
2013-05-07 00:00:00+00:00,42.06170212765952,,,33.34241134751777,13.207021276595754,243.54893617021287,
2013-05-08 00:00:00+00:00,32.620212765957454,,,32.86439716312054,13.228617021276595,59.55425531914891,
2013-05-09 00:00:00+00:00,26.62960288808664,,,32.99635379061372,13.201046931407946,45.681588447653425,
2013-05-10 00:00:00+00:00,34.89175627240142,,,33.052974910394276,14.032473118279563,71.34516129032261,
2013-05-11 00:00:00+00:00,34.34240282685511,,,33.22636042402827,14.929010600706707,71.12438162544173,
2013-05-12 00:00:00+00:00,26.52916666666667,,,33.22531249999999,15.553680555555538,40.8,
2013-05-13 00:00:00+00:00,26.439860139860137,,,33.191783216783215,15.759930069930073,37.22692307692306,
2013-05-14 00:00:00+00:00,19.565734265734264,,,33.123356643356665,15.552622377622379,23.69090909090908,
2013-05-15 00:00:00+00:00,13.025435540069683,,,33.10668989547038,14.381219512195118,16.892682926829266,
2013-05-16 00:00:00+00:00,14.944565217391307,,,33.149927536231864,14.59409420289855,18.933333333333337,
2013-05-17 00:00:00+00:00,15.631095406360435,,,33.19844522968199,13.407455830388702,18.77173144876326,
2013-05-18 00:00:00+00:00,12.38013937282231,,,33.26606271777003,14.067526132404186,21.74146341463413,
2013-05-19 00:00:00+00:00,14.989198606271776,,,33.25393728222997,14.782369337979091,31.870731707317077,
2013-05-20 00:00:00+00:00,11.40520833333333,,,33.11354166666667,14.760868055555553,24.285416666666652,
2013-05-21 00:00:00+00:00,11.616788321167881,,,33.18291970802917,14.501642335766437,23.650000000000006,
2013-05-22 00:00:00+00:00,10.40348432055749,,,33.29613240418117,12.199965156794434,8.13519163763066,
2013-05-23 00:00:00+00:00,6.490277777777781,,,33.371145833333316,11.367395833333326,6.368055555555553,
2013-05-24 00:00:00+00:00,15.593333333333328,,,33.16108771929821,12.076175438596493,9.637543859649126,
2013-05-25 00:00:00+00:00,21.304529616724736,,,32.94104529616723,12.425609756097568,11.24634146341463,
2013-05-26 00:00:00+00:00,16.88185053380784,,,33.00448398576515,12.605693950177933,12.096797153024918,
2013-05-27 00:00:00+00:00,12.680208333333322,,,31.979861111111113,13.239999999999995,9.701388888888893,
2013-05-28 00:00:00+00:00,15.325000000000001,,,32.618133802816914,12.907288732394369,21.97887323943663,
2013-05-29 00:00:00+00:00,15.749640287769783,,,32.79931654676259,13.621870503597133,63.42122302158278,
2013-05-30 00:00:00+00:00,16.91795774647888,,,32.88207746478871,13.797007042253519,22.96971830985915,
2013-05-31 00:00:00+00:00,22.076842105263168,,,32.7818947368421,14.83831578947368,11.053333333333335,
2013-06-01 00:00:00+00:00,29.164930555555536,,,32.58947916666668,15.056562499999997,10.614236111111108,
2013-06-02 00:00:00+00:00,34.47317073170734,,,32.47738675958188,15.369651567944251,9.481881533101053,
2013-06-03 00:00:00+00:00,35.51,,,32.43000000000001,14.863421052631582,10.219999999999999,
2013-06-04 00:00:00+00:00,34.761818181818185,,,32.473090909090914,13.271090909090917,21.359636363636355,
2013-06-05 00:00:00+00:00,31.197202797202802,,,32.574090909090884,12.541993006993014,5.12272727272727,
2013-06-06 00:00:00+00:00,29.99964285714284,,,32.26042857142858,12.61782142857144,19.197857142857142,
2013-06-07 00:00:00+00:00,36.279211469534054,,,32.91372759856631,13.449569892473123,14.840860215053764,
2013-06-08 00:00:00+00:00,14.205244755244752,,,29.380419580419584,14.042797202797216,6.118181818181817,
2013-06-09 00:00:00+00:00,17.01840277777778,,,28.791249999999977,12.714027777777776,15.929861111111117,
2013-06-10 00:00:00+00:00,12.178125,,,26.283749999999994,13.364131944444452,6.735069444444443,
2013-06-11 00:00:00+00:00,17.93574007220217,,,19.65613718411552,14.263212996389885,23.618772563176904,8.091200000000015
2013-06-12 00:00:00+00:00,36.590972222222234,,,33.37482638888888,14.224270833333337,113.06666666666663,8.03593749999999
2013-06-13 00:00:00+00:00,36.7673611111111,,,33.550972222222235,14.53649305555555,64.94583333333334,8.056493055555528
2013-06-14 00:00:00+00:00,33.13854166666667,,,33.66038194444445,15.103749999999991,42.18715277777779,8.039270833333326
2013-06-15 00:00:00+00:00,31.965734265734262,,,33.587027972027975,15.091853146853149,34.94895104895105,8.006818181818195
2013-06-16 00:00:00+00:00,34.29028776978417,,,33.359028776978434,15.649964028776976,42.441366906474826,8.029136690647462
2013-06-17 00:00:00+00:00,35.87922535211269,,,33.12661971830986,15.96714788732395,19.988732394366174,8.021866197183105
2013-06-18 00:00:00+00:00,30.763928571428565,,,32.906178571428576,14.27157142857143,6.2071428571428555,7.959999999999958
2013-06-19 00:00:00+00:00,18.05766423357665,,,32.87744525547446,12.877737226277368,3.7627737226277382,7.854890510948893
2013-06-20 00:00:00+00:00,11.398780487804878,,,32.30109756097563,12.34756097560975,2.621951219512197,7.7665243902439
2013-06-21 00:00:00+00:00,,,,,,,
2013-06-22 00:00:00+00:00,,,,,,,
2013-06-23 00:00:00+00:00,,,,,,,
2013-06-24 00:00:00+00:00,,,,,,,
2013-06-25 00:00:00+00:00,,,,,,,
2013-06-26 00:00:00+00:00,,,,,,,
2013-06-27 00:00:00+00:00,,,,,,,
2013-06-28 00:00:00+00:00,,,,,,,
2013-06-29 00:00:00+00:00,,,,,,,
2013-06-30 00:00:00+00:00,,,,,,,
2013-07-01 00:00:00+00:00,,,,,,,
2013-07-02 00:00:00+00:00,,,,,,,
2013-07-03 00:00:00+00:00,12.222535211267607,,,33.41366197183099,15.021126760563384,1.1788732394366195,7.995070422535212
2013-07-04 00:00:00+00:00,7.364583333333329,,,33.50982638888891,15.892534722222226,1.230208333333334,8.05159722222219
2013-07-05 00:00:00+00:00,6.109059233449477,,,33.62282229965158,15.782961672473865,1.168641114982578,8.066550522648068
2013-07-06 00:00:00+00:00,6.54791666666667,,,33.70899305555555,15.178437499999992,1.0625000000000004,8.063680555555528
2013-07-07 00:00:00+00:00,7.053472222222222,,,33.70711805555555,15.287604166666663,1.2312500000000002,8.062847222222187
2013-07-08 00:00:00+00:00,5.605902777777782,,,33.66319444444443,14.997152777777773,1.2274305555555556,8.065520833333295
2013-07-09 00:00:00+00:00,4.027719298245615,,,33.60849122807018,15.737614035087717,1.0757894736842106,8.087894736842077
2013-07-10 00:00:00+00:00,3.268055555555553,,,33.56670138888887,15.51677083333334,0.845486111111111,8.096840277777734
2013-07-11 00:00:00+00:00,3.095486111111114,,,33.555416666666666,15.667812499999993,0.8437499999999989,8.090347222222203
2013-07-12 00:00:00+00:00,3.175,,,33.600520833333356,15.681458333333337,0.9416666666666654,8.078749999999967
2013-07-13 00:00:00+00:00,3.3503472222222226,,,33.60267361111113,15.853784722222201,0.6812499999999999,8.094756944444416
2013-07-14 00:00:00+00:00,3.9843416370106777,,,33.52302491103204,15.713772241992888,1.2046263345195733,8.063345195729509
2013-07-15 00:00:00+00:00,4.604545454545458,,,33.61660839160841,15.254825174825175,0.7839160839160816,8.046643356643342
2013-07-16 00:00:00+00:00,14.88357664233577,,,33.52463503649638,13.937700729927007,1.1405109489051106,7.971058394160575
2013-07-17 00:00:00+00:00,6.131358885017423,,,33.54250871080137,15.129303135888494,0.7038327526132397,8.053031358884995
2013-07-18 00:00:00+00:00,3.7425087108013932,,,33.71508710801398,16.23930313588851,0.7128919860627164,8.077735191637593
2013-07-19 00:00:00+00:00,5.994791666666668,,,33.63020833333333,16.233645833333313,1.3038194444444446,8.053229166666643
2013-07-20 00:00:00+00:00,9.780487804878051,,,33.63296167247383,15.740731707317083,2.876306620209058,7.998780487804894
2013-07-21 00:00:00+00:00,11.66118881118881,,,33.484300699300725,15.525909090909094,3.715384615384616,7.99664335664335
2013-07-22 00:00:00+00:00,11.944405594405596,,,33.57160839160839,15.340279720279728,3.5867132867132856,7.936713286713281
2013-07-23 00:00:00+00:00,10.230902777777777,,,33.6067361111111,14.68809027777779,3.234375000000001,7.891562500000006
2013-07-24 00:00:00+00:00,10.302083333333337,,,33.366909722222196,14.690555555555566,3.9729166666666638,7.906562500000027
2013-07-25 00:00:00+00:00,9.652490421455944,,,33.14045977011494,14.495095785440622,3.568965517241375,7.8703448275862185
2013-07-26 00:00:00+00:00,9.510489510489512,,,32.9763986013986,14.604580419580419,3.7297202797202766,7.936083916083923
2013-07-27 00:00:00+00:00,11.281881533101044,,,33.15724738675959,14.78797909407665,6.000000000000001,7.962578397212548
2013-07-28 00:00:00+00:00,10.48850174216028,,,33.09519163763068,14.987386759581884,5.570034843205571,7.99418118466898
2013-07-29 00:00:00+00:00,11.418055555555547,,,33.00791666666668,14.80600694444446,5.507638888888889,7.940763888888903
2013-07-30 00:00:00+00:00,11.21811846689896,,,32.7966550522648,14.591010452961688,6.863066202090589,7.924564459930314
2013-07-31 00:00:00+00:00,7.616549295774651,,,32.37313380281691,14.734366197183094,6.258098591549296,7.904014084507059
2013-08-01 00:00:00+00:00,4.1239436619718335,,,32.63366197183099,15.510176056338024,3.0845070422535206,7.954683098591555
2013-08-02 00:00:00+00:00,5.160674157303373,,,32.48827715355806,15.955430711610498,3.4397003745318337,8.005280898876396
2013-08-03 00:00:00+00:00,4.468749999999998,,,32.436701388888906,15.811076388888873,3.0017361111111107,8.036458333333321
2013-08-04 00:00:00+00:00,4.934494773519164,,,32.286864111498225,15.714494773519178,3.435191637630662,8.019825783972134
2013-08-05 00:00:00+00:00,4.138888888888891,,,32.20402777777778,15.759409722222232,4.098958333333332,7.998923611111122
2013-08-06 00:00:00+00:00,4.371180555555557,,,32.17590277777779,15.523090277777786,4.440625000000002,8.037604166666648
2013-08-07 00:00:00+00:00,7.183680555555558,,,32.12427083333333,14.938888888888878,4.349305555555557,7.980659722222214
2013-08-08 00:00:00+00:00,5.835888501742164,,,32.0693031358885,15.241602787456435,4.2101045296167285,8.043031358884994
2013-08-09 00:00:00+00:00,4.3061594202898545,,,32.05666666666665,15.711231884057959,3.3873188405797094,8.052173913043449
2013-08-10 00:00:00+00:00,5.388194444444444,,,32.21454861111111,15.915694444444442,3.754166666666667,8.034166666666652
2013-08-11 00:00:00+00:00,8.608333333333325,,,32.24166666666667,16.20538194444445,4.8968750000000005,8.013055555555539
2013-08-12 00:00:00+00:00,8.680952380952379,,,32.22471861471861,16.162207792207806,4.317748917748917,7.997099567099567
2013-08-13 00:00:00+00:00,12.326976744186044,,,32.13702325581396,16.234558139534876,5.188837209302325,8.032186046511601
2013-08-14 00:00:00+00:00,14.101742160278741,,,32.10630662020905,16.63592334494773,5.670034843205571,8.00606271777004
2013-08-15 00:00:00+00:00,15.040972222222226,,,31.98434027777779,17.782222222222202,3.8979166666666694,8.000104166666667
2013-08-16 00:00:00+00:00,16.89125874125874,,,32.0043006993007,17.597482517482533,2.951398601398601,8.02888111888111
2013-08-17 00:00:00+00:00,9.810069444444455,,,32.031145833333326,17.232083333333307,2.3482638888888867,8.02927083333332
2013-08-18 00:00:00+00:00,6.165972222222221,,,32.02121527777779,16.9648263888889,2.5927083333333334,8.026909722222207
2013-08-19 00:00:00+00:00,3.506293706293705,,,31.861503496503506,16.268216783216783,1.53041958041958,7.996503496503495
2013-08-20 00:00:00+00:00,7.205574912891987,,,31.919651567944246,15.15449477351917,2.560975609756099,7.9054355400697
2013-08-21 00:00:00+00:00,11.639372822299654,,,32.07188153310108,15.009756097560974,3.8804878048780513,7.935226480836215
2013-08-22 00:00:00+00:00,19.9296167247387,,,31.819372822299652,15.331219512195123,6.456097560975608,7.979268292682913
2013-08-23 00:00:00+00:00,13.283623693379786,,,31.64557491289197,15.809756097560978,7.548780487804882,8.013170731707326
2013-08-24 00:00:00+00:00,8.86284722222222,,,31.34131944444441,16.44559027777777,4.352083333333335,7.966423611111131
2013-08-25 00:00:00+00:00,2.539583333333334,,,31.199930555555554,16.636527777777786,2.3805555555555533,7.910659722222237
2013-08-26 00:00:00+00:00,0.9236111111111109,,,31.20374999999999,16.70152777777777,0.839236111111112,7.84163194444443
2013-08-27 00:00:00+00:00,0.6233449477351916,,,31.71069686411149,16.74153310104529,0.6554006968641098,7.881602787456425
2013-08-28 00:00:00+00:00,0.9565972222222224,,,31.775243055555556,17.437534722222196,1.015277777777779,7.823958333333337
2013-08-29 00:00:00+00:00,0.828125,,,32.10694444444444,17.291076388888897,0.8427083333333333,7.869756944444469
2013-08-30 00:00:00+00:00,1.882986111111111,,,32.27506944444448,17.333472222222227,19.605902777777786,7.914062500000012
2013-08-31 00:00:00+00:00,1.2842657342657342,,,32.42548951048953,17.722237762237768,0.9227272727272741,7.7489510489510325
2013-09-01 00:00:00+00:00,2.0635416666666666,,,32.38406249999997,17.60635416666667,1.356250000000001,7.742118055555557
2013-09-02 00:00:00+00:00,1.1284722222222223,,,32.49756944444446,17.784826388888902,0.8340277777777765,7.681493055555555
2013-09-03 00:00:00+00:00,0.8627177700348433,,,32.56797909407662,17.328954703832743,0.9334494773519181,7.73198606271777
2013-09-04 00:00:00+00:00,8.335069444444448,,,32.56378472222223,16.844826388888894,273.40868055555535,7.789895833333323
2013-09-05 00:00:00+00:00,9.929861111111112,,,32.22093750000002,16.03135416666668,315.45625,7.785243055555542
2013-09-06 00:00:00+00:00,12.145833333333334,,,32.39194444444446,15.77538194444444,414.08506944444446,7.815312500000039
2013-09-07 00:00:00+00:00,17.703846153846158,,,32.1406993006993,16.45849650349651,402.62622377622364,7.793146853146844
2013-09-08 00:00:00+00:00,9.463763066202088,,,31.985958188153326,17.365853658536608,243.34912891986087,7.71752613240418
2013-09-09 00:00:00+00:00,1.4533632286995515,,,31.756008968609866,18.130134529147988,27.932286995515735,7.740224215246634
2013-09-10 00:00:00+00:00,9.496666666666663,,,32.1054761904762,17.405857142857123,327.89476190476176,7.690190476190459
2013-09-11 00:00:00+00:00,6.387159533073932,,,31.935136186770443,23.050233463035024,1.749027237354086,7.431011673151755
2013-09-12 00:00:00+00:00,7.1762411347517725,,,32.46687943262412,25.115744680851048,3.924822695035459,7.4178723404255305
2013-09-13 00:00:00+00:00,7.126829268292683,,,16.941498257839744,18.285609756097557,22.612543554006958,7.590174216027889
2013-09-14 00:00:00+00:00,1.5777003484320562,,,0.21599303135888512,15.848989547038318,1.6114982578397163,7.593728222996518
2013-09-15 00:00:00+00:00,1.3604166666666673,,,0.16232638888888906,15.912743055555564,0.48194444444444495,7.118993055555555
2013-09-16 00:00:00+00:00,1.3475177304964536,,,0.1082269503546097,17.037978723404255,0.5258865248226945,7.210567375886492
2013-09-17 00:00:00+00:00,1.350174216027874,,,0.04975609756097542,17.18142857142858,0.936933797909408,7.035331010452959
2013-09-18 00:00:00+00:00,1.4253012048192768,,,0.02397590361445785,15.59228915662651,1.2445783132530122,6.643373493975902
2013-09-19 00:00:00+00:00,,,,,,,
2013-09-20 00:00:00+00:00,,,,,,,
2013-09-21 00:00:00+00:00,,,,,,,
2013-09-22 00:00:00+00:00,,,,,,,
2013-09-23 00:00:00+00:00,,,,,,,
2013-09-24 00:00:00+00:00,,,,,,,
2013-09-25 00:00:00+00:00,,,,,,,
2013-09-26 00:00:00+00:00,,,,,,,
2013-09-27 00:00:00+00:00,,,,,,,
2013-09-28 00:00:00+00:00,,,,,,,
2013-09-29 00:00:00+00:00,,,,,,,
2013-09-30 00:00:00+00:00,,,,,,,
2013-10-01 00:00:00+00:00,,,,,,,
2013-10-02 00:00:00+00:00,,,,,,,
2013-10-03 00:00:00+00:00,,,,,,,
2013-10-04 00:00:00+00:00,14.999999999999993,,,32.38655999999997,15.440480000000003,4.288,8.189920000000003
2013-10-05 00:00:00+00:00,19.49895833333333,,,32.909097222222165,14.586111111111117,6.613194444444449,8.039305555555577
2013-10-06 00:00:00+00:00,17.07083333333334,,,33.089375000000025,14.263437499999997,6.365625000000008,7.915972222222212
2013-10-07 00:00:00+00:00,21.915602836879426,,,33.20641843971628,14.492588652482263,8.732269503546096,7.881418439716329
2013-10-08 00:00:00+00:00,31.116783216783197,,,33.23538461538465,14.653671328671315,11.922377622377622,8.087062937062932
2013-10-09 00:00:00+00:00,17.929328621908134,,,33.27636042402831,14.541978798586573,7.3579505300353345,8.10749116607773
2013-10-10 00:00:00+00:00,51.31388888888888,,,33.27249999999997,14.111875000000005,20.855208333333323,8.025729166666686
2013-10-11 00:00:00+00:00,58.71076388888889,,,33.2384375,14.180312500000008,26.340972222222227,8.015798611111116
2013-10-12 00:00:00+00:00,37.8637630662021,,,33.27257839721258,14.248710801393718,17.75853658536587,8.002578397212558
2013-10-13 00:00:00+00:00,14.669444444444448,,,33.27166666666672,14.349409722222227,10.446527777777767,7.953750000000012
2013-10-14 00:00:00+00:00,10.385017421602791,,,33.27195121951221,14.249860627177712,9.690243902439027,7.970209059233479
2013-10-15 00:00:00+00:00,10.050179211469532,,,33.2486021505376,14.242867383512563,15.22293906810037,7.9155555555555654
2013-10-16 00:00:00+00:00,12.239160839160839,,,33.08174825174822,14.170174825174842,22.03496503496504,7.7861538461538515
2013-10-17 00:00:00+00:00,8.489605734767023,,,33.077060931899645,14.162078853046612,21.04336917562724,7.709569892473129
2013-10-18 00:00:00+00:00,8.91215277777778,,,32.97277777777779,14.09680555555557,16.39826388888888,7.732465277777773
2013-10-19 00:00:00+00:00,10.762544169611312,,,32.872367491166045,14.259469964664303,27.421554770318018,7.668091872791539
2013-10-20 00:00:00+00:00,15.201041666666677,,,32.751527777777795,14.329340277777767,30.609374999999986,7.900277777777794
2013-10-21 00:00:00+00:00,10.203819444444434,,,32.68267361111113,14.1730902777778,28.071180555555546,7.904340277777802
2013-10-22 00:00:00+00:00,9.039372822299653,,,32.53696864111497,14.09425087108014,42.67874564459934,7.806027874564463
2013-10-23 00:00:00+00:00,9.918637992831544,,,32.28695340501791,14.032473118279576,35.8,7.786774193548363
2013-10-24 00:00:00+00:00,18.527430555555554,,,32.04416666666669,14.164583333333319,27.341319444444437,7.855729166666681
2013-10-25 00:00:00+00:00,21.02926829268292,,,31.967839721254368,14.208745644599306,36.91567944250871,7.846689895470396
2013-10-26 00:00:00+00:00,16.86354166666667,,,31.80010416666668,14.307222222222236,28.253819444444428,7.824687499999985
2013-10-27 00:00:00+00:00,10.369337979094082,,,31.812787456445996,14.141777003484302,19.76202090592334,7.786480836236885
2013-10-28 00:00:00+00:00,3.1503472222222215,,,31.944409722222222,13.1896875,19.76215277777778,7.723715277777783
2013-10-29 00:00:00+00:00,3.1160839160839156,,,31.965839160839145,13.434930069930063,21.394755244755245,7.64590909090907
2013-10-30 00:00:00+00:00,4.314930555555557,,,31.960416666666667,13.591215277777778,25.586458333333326,7.639895833333366
2013-10-31 00:00:00+00:00,18.21923076923077,,,31.91104895104896,13.874685314685296,36.99405594405597,7.7606993006993115
2013-11-01 00:00:00+00:00,6.834494773519158,,,31.61153310104531,14.117317073170724,25.396515679442505,7.787735191637635
2013-11-02 00:00:00+00:00,7.414930555555555,,,31.617256944444446,14.122708333333348,22.54791666666664,7.812673611111117
2013-11-03 00:00:00+00:00,8.396739130434787,,,31.730398550724626,14.219492753623175,18.29818840579711,7.947608695652192
2013-11-04 00:00:00+00:00,3.4003496503496486,,,31.84206293706293,13.783356643356651,15.317132867132866,7.8429370629370565
2013-11-05 00:00:00+00:00,3.5306620209059254,,,31.90602787456445,13.71421602787458,19.020209059233466,7.818083623693354
2013-11-06 00:00:00+00:00,3.1482638888888896,,,31.808541666666656,13.876631944444455,19.99583333333334,7.763854166666659
2013-11-07 00:00:00+00:00,2.3416666666666655,,,31.769548611111116,13.866909722222214,12.460763888888891,7.619062500000011
2013-11-08 00:00:00+00:00,8.155212355212353,,,32.824864864864885,15.069536679536673,73.34478764478762,7.587992277992268
2013-11-09 00:00:00+00:00,5.849999999999996,,,33.679409722222246,16.197118055555546,42.742708333333375,7.7382291666666685
2013-11-10 00:00:00+00:00,0.7100694444444445,,,33.83500000000001,20.67684027777776,0.005555555555555571,7.628541666666674
2013-11-11 00:00:00+00:00,0.9173611111111106,,,33.87204861111102,22.631006944444447,0.6111111111111122,7.513888888888896
