dt,chl,cond,sal,wdensity,wtemp
2005-07-05 00:00:00+00:00,0.10909855072463776,42.88928666666668,32.82111971014492,23.715507536231883,17.52396927536233
2005-07-06 00:00:00+00:00,0.2280444444444447,43.34344999999999,32.80080833333334,23.57492833333333,18.02672166666667
2005-07-07 00:00:00+00:00,0.15993314763231203,43.72875013927575,32.81754456824514,23.494521169916442,18.411479387186635
2005-07-08 00:00:00+00:00,0.13120833333333345,44.30199027777776,32.79614499999997,23.31957638888889,19.039298611111093
2005-07-09 00:00:00+00:00,0.11874722222222199,44.87624611111112,32.83597138888888,23.211137777777783,19.58905944444445
2005-07-10 00:00:00+00:00,0.10383333333333346,44.334263888888906,32.838036666666675,23.357651388888886,19.020363611111122
2005-07-11 00:00:00+00:00,0.06756666666666657,44.49390638888888,32.83377111111111,23.314443888888874,19.19589083333333
2005-07-12 00:00:00+00:00,0.0646527777777777,44.703228055555556,32.839289444444475,23.263037500000014,19.406145277777775
2005-07-13 00:00:00+00:00,0.0559638888888886,44.78254638888887,32.84550277777774,23.250376666666675,19.482187777777753
2005-07-14 00:00:00+00:00,0.05279999999999987,44.77286500000001,32.852147500000015,23.261123611111103,19.464354166666674
2005-07-15 00:00:00+00:00,0.05146388888888878,44.68048166666664,32.830316111111095,23.261494166666665,19.39541749999999
2005-07-16 00:00:00+00:00,0.051863888888888494,45.046931388888844,32.77525249999998,23.102847222222216,19.848166666666668
2005-07-17 00:00:00+00:00,0.051016666666666655,45.420015277777786,32.799699999999966,23.02969194444443,20.20598416666667
2005-07-18 00:00:00+00:00,0.050081005586592356,44.97546089385473,32.80255363128494,23.152343575418996,19.73891284916201
2005-07-19 00:00:00+00:00,0.048270516717325344,45.145611550151976,32.794411854103345,23.097686930091182,19.926848328267482
2005-07-20 00:00:00+00:00,0.046481049562682016,45.877599125364405,32.790649562682184,22.894034985422735,20.693144023323615
2005-07-21 00:00:00+00:00,0.044905555555555636,46.52284500000003,32.803705277777794,22.727601111111117,21.343001944444445
2005-07-22 00:00:00+00:00,0.04126388888888875,46.99526083333335,32.80841583333335,22.599811666666668,21.82436166666666
2005-07-23 00:00:00+00:00,0.03792222222222244,47.0623538888889,32.802683611111085,22.572813333333336,21.899822222222227
2005-07-24 00:00:00+00:00,0.03636666666666657,47.2724513888889,32.81871222222221,22.530389444444445,22.094595277777763
2005-07-25 00:00:00+00:00,0.0348416666666669,47.44988833333331,32.84185750000002,22.50648527777777,22.246685555555576
2005-07-26 00:00:00+00:00,0.033838888888888814,47.05550777777776,32.85900833333334,22.63280916666666,21.814196666666664
2005-07-27 00:00:00+00:00,0.032755555555555566,46.64273416666665,32.870715277777784,22.762166666666666,21.37327916666665
2005-07-28 00:00:00+00:00,0.03217548746518123,46.0388150417827,32.86391922005571,22.92105403899719,20.75693816155991
2005-07-29 00:00:00+00:00,0.03132499999999995,46.04232499999999,32.86051472222222,22.91820694444445,20.766015833333334
2005-07-30 00:00:00+00:00,0.03033611111111104,45.85707083333333,32.88758277777775,23.00170333333332,20.542508611111103
2005-07-31 00:00:00+00:00,0.030847222222222217,46.37208805555557,32.786533888888876,22.752428055555573,21.211040277777784
2005-08-01 00:00:00+00:00,0.030533333333333416,45.29349111111114,32.87184055555555,23.141513611111126,19.98222416666666
2005-08-02 00:00:00+00:00,0.030394444444444335,44.17515499999998,32.83133666666666,23.387923055555564,18.8591325
2005-08-03 00:00:00+00:00,0.029194444444444356,45.29336916666667,32.75810277777775,23.017399166666664,20.127246944444433
2005-08-04 00:00:00+00:00,0.02921388888888873,45.143299722222196,32.79029555555554,23.092372777777776,19.92833138888891
2005-08-05 00:00:00+00:00,0.028801120448179084,45.333077591036414,32.78131288515407,23.02937955182072,20.135842577030797
2005-08-06 00:00:00+00:00,0.02840555555555551,45.79410361111107,32.78934972222219,22.91337888888889,20.605866388888888
2005-08-07 00:00:00+00:00,0.025997222222222203,45.66593833333332,32.79637416666666,22.955276666666673,20.463196111111117
2005-08-08 00:00:00+00:00,0.02478333333333341,45.52948000000001,32.7676627777778,22.96049722222223,20.35815583333333
2005-08-09 00:00:00+00:00,0.024380555555555496,45.30056916666664,32.772765277777765,23.027419722222227,20.112052500000004
2005-08-10 00:00:00+00:00,0.023551532033426158,46.02699916434536,32.79376295264621,22.852529526462398,20.840369080779933
2005-08-11 00:00:00+00:00,0.023124999999999944,46.042283611111095,32.79299194444444,22.84944027777778,20.85930111111112
2005-08-12 00:00:00+00:00,0.022324858757062187,45.460388135593206,32.78440423728811,22.995665819209055,20.2618742937853
2005-08-13 00:00:00+00:00,0.021708333333333343,45.80946833333334,32.771736388888876,22.890018055555544,20.645004999999998
2005-08-14 00:00:00+00:00,0.02229444444444432,44.22141944444445,32.74575611111106,23.291258888888873,19.02155555555555
2005-08-15 00:00:00+00:00,0.02374235807860262,43.54196550218341,32.73241615720522,23.45399213973799,18.323494323144104
2005-08-16 00:00:00+00:00,0.021249027237354032,44.60969494163422,32.73006964980542,23.171862645914384,19.449162256809345
2005-08-17 00:00:00+00:00,0.020447222222222047,44.47291916666663,32.70688027777781,23.18191805555554,19.33469722222221
2005-08-18 00:00:00+00:00,0.030358333333333324,44.47802750000003,32.71049249999999,23.185317777777758,19.335894722222214
2005-08-19 00:00:00+00:00,0.12804166666666672,44.52728416666665,32.79433111111113,23.26193416666668,19.27918305555555
2005-08-20 00:00:00+00:00,0.2064527777777777,43.90408527777778,32.8247913888889,23.453660000000006,18.583401944444436
2005-08-21 00:00:00+00:00,0.312239554317549,43.98012116991642,32.81549999999997,23.42420222841227,18.67546545961001
2005-08-22 00:00:00+00:00,0.42764444444444427,43.588241666666676,32.82270444444445,23.5349977777778,18.255550833333324
2005-08-23 00:00:00+00:00,0.4487361111111101,44.07983972222224,32.795715555555574,23.381620833333336,18.80957111111109
2005-08-24 00:00:00+00:00,0.41275833333333395,44.015169722222254,32.79139444444445,23.394475833333324,18.747462222222214
2005-08-25 00:00:00+00:00,0.4468603351955303,44.182372346368744,32.79345418994413,23.35321703910618,18.920721787709496
2005-08-26 00:00:00+00:00,0.37190250696378785,44.5340233983287,32.777791086350994,23.24282646239555,19.30887548746518
2005-08-27 00:00:00+00:00,0.3141000000000006,45.16607722222222,32.78373944444442,23.079555277777757,19.960919444444457
2005-08-28 00:00:00+00:00,0.4988687150837991,45.55998687150839,32.77788379888267,22.96635810055865,20.37882290502793
2005-08-29 00:00:00+00:00,1.2788333333333333,45.32746555555555,32.75290277777779,23.003084444444443,20.169597222222237
2005-08-30 00:00:00+00:00,1.3020277777777785,45.89426305555555,32.7070694444444,22.796058888888904,20.818581666666667
2005-08-31 00:00:00+00:00,1.551222222222222,46.02431888888891,32.67168111111112,22.720991944444453,21.000389444444444
2005-09-01 00:00:00+00:00,2.078381615598887,46.64121476323119,32.72344958217268,22.60541420612815,21.570807520891336
2005-09-02 00:00:00+00:00,2.98593333333333,46.31687416666669,32.738422499999984,22.71317472222221,21.215518333333346
2005-09-03 00:00:00+00:00,3.7645722222222235,46.172783333333335,32.73615333333333,22.75075583333334,21.068933055555565
2005-09-04 00:00:00+00:00,3.528880555555555,45.83697972222223,32.73102583333332,22.837953333333324,20.726741944444452
2005-09-05 00:00:00+00:00,2.0717242339832884,46.08972256267408,32.71785738161557,22.75352618384401,21.00685626740946
2005-09-06 00:00:00+00:00,1.5696055555555537,45.94722638888887,32.686929444444445,22.756547222222213,20.897306666666655
2005-09-07 00:00:00+00:00,1.8228777777777778,45.7717191666667,32.68853611111113,22.808015555555553,20.713187499999997
2005-09-08 00:00:00+00:00,2.0123277777777764,45.53378666666666,32.67150111111114,22.854809166666666,20.487959166666684
2005-09-09 00:00:00+00:00,3.253447222222219,44.43144000000001,32.66595833333333,23.148438611111096,19.34301666666668
2005-09-10 00:00:00+00:00,5.320574999999999,44.92692277777778,32.60792527777773,22.952540833333327,19.938312222222205
2005-09-11 00:00:00+00:00,6.372458333333333,44.67604249999999,32.614911388888906,23.026494444444445,19.66458388888889
2005-09-12 00:00:00+00:00,10.37848333333333,44.07146277777776,32.606927500000026,23.172642777777774,19.03361138888889
2005-09-13 00:00:00+00:00,7.409044444444446,44.07613250000002,32.567348611111136,23.134611944444437,19.094488611111117
2005-09-14 00:00:00+00:00,5.905624999999995,43.961206944444385,32.54181666666669,23.138713055555563,19.007457222222243
2005-09-15 00:00:00+00:00,4.92176111111111,43.72634555555556,32.55487694444445,23.21460916666667,18.741779166666664
2005-09-16 00:00:00+00:00,5.37933611111111,43.24624777777775,32.57382555555557,23.361461666666663,18.210981388888893
2005-09-17 00:00:00+00:00,6.601877777777777,42.504776944444465,32.55971166666666,23.533490277777766,17.43867749999999
2005-09-18 00:00:00+00:00,6.350752777777781,42.43653138888886,32.54732138888892,23.539503055555546,17.38307694444445
2005-09-19 00:00:00+00:00,4.491963788300836,42.15103983286907,32.51781114206127,23.58095515320335,17.116003342618388
2005-09-20 00:00:00+00:00,4.089894444444443,41.923523611111115,32.399824166666676,23.513665000000017,17.02021194444444
2005-09-21 00:00:00+00:00,1.9575501432664761,42.12902693409744,32.4481386819484,23.512904297994258,17.179398853868182
2005-09-22 00:00:00+00:00,1.1734277777777784,42.301144166666646,32.3148311111111,23.327918888888885,17.530170555555554
2005-09-23 00:00:00+00:00,1.289163888888888,42.63064666666666,32.4122625,23.347317777777793,17.760327222222227
2005-09-24 00:00:00+00:00,9.426213888888887,42.137062499999985,32.38803749999998,23.44764972222221,17.263478055555563
2005-09-25 00:00:00+00:00,22.653381615598885,41.98121281337047,32.34998635097494,23.445794150417818,17.143037325905297
2005-09-26 00:00:00+00:00,15.46147222222222,41.63313416666669,32.42217500000004,23.609502499999998,16.680061388888873
2005-09-27 00:00:00+00:00,16.086161111111114,41.99229888888891,32.34495222222225,23.436200277777804,17.160531944444447
2005-09-28 00:00:00+00:00,9.681039436619713,42.25686112676056,32.24302760563378,23.261580845070426,17.57196112676056
2005-09-29 00:00:00+00:00,4.473598290598287,42.38340113960112,32.327477777777744,23.31354586894584,17.597309401709406
2005-09-30 00:00:00+00:00,1.8672172701949843,42.59935961002785,32.326664066852366,23.262962674094695,17.83388830083565
2005-10-01 00:00:00+00:00,2.139652777777777,43.38512472222223,32.31874666666671,23.04866055555553,18.68080805555556
2005-10-02 00:00:00+00:00,3.2257361111111087,43.18584722222222,32.31592250000001,23.098109166666674,18.472324722222222
2005-10-03 00:00:00+00:00,4.453941504178275,42.19683676880221,32.25896406685235,23.291210027855154,17.48566239554319
2005-10-04 00:00:00+00:00,3.1127,41.27624777777778,32.21699861111114,23.48027222222224,16.547743611111123
2005-10-05 00:00:00+00:00,2.7353333333333336,41.39199888888887,32.247634999999974,23.48286944444444,16.633679999999995
2005-10-06 00:00:00+00:00,3.244169491525423,40.576995197740125,32.26707175141244,23.704912711864413,15.72953389830508
2005-10-07 00:00:00+00:00,1.235680555555557,41.832256944444445,32.27554999999998,23.405494166666667,17.076083888888885
2005-10-08 00:00:00+00:00,3.13573888888889,41.88892388888888,32.31141527777776,23.42935777777777,17.092748611111112
2005-10-09 00:00:00+00:00,3.960113888888887,41.39104222222226,32.297618333333354,23.537169444444423,16.572769722222233
2005-10-10 00:00:00+00:00,3.4612138888888904,41.93163777777779,32.281263888888894,23.386808333333324,17.176326666666682
2005-10-11 00:00:00+00:00,5.778844444444443,42.19402444444445,32.240298055555584,23.276418611111104,17.509909166666667
2005-10-12 00:00:00+00:00,3.4224527777777776,42.606566111111114,32.275966111111096,23.209108888888892,17.906953055555565
2005-10-13 00:00:00+00:00,2.843338888888888,42.39416083333333,32.298562777777775,23.28762250000001,17.650956944444435
2005-10-14 00:00:00+00:00,1.9470777777777784,42.28126527777776,32.309314722222226,23.326511388888886,17.51523333333333
2005-10-15 00:00:00+00:00,1.9996899441340792,43.36675446927376,32.27416731843578,23.008059497206713,18.720509776536314
2005-10-16 00:00:00+00:00,1.8523861111111122,42.849019999999996,32.28830361111114,23.15962305555554,18.150799444444438
2005-10-17 00:00:00+00:00,1.7203194444444452,42.444295833333356,32.22038666666668,23.19135972222222,17.803830000000005
2005-10-18 00:00:00+00:00,1.643688022284123,41.85959554317549,32.14711476323119,23.26280752089136,17.267731754874664
2005-10-19 00:00:00+00:00,1.7823749999999972,41.88286888888889,32.14094694444446,23.250135833333324,17.300141666666672
2005-10-20 00:00:00+00:00,1.5498011527377524,41.991808645533155,32.24929048991354,23.337349279538923,17.280971757925084
2005-10-21 00:00:00+00:00,2.9267833333333346,41.93331388888892,32.27136,23.376296111111106,17.190996944444453
2005-10-22 00:00:00+00:00,3.1886,41.79027000000001,32.278423888888874,23.419838055555566,17.028325833333326
2005-10-23 00:00:00+00:00,3.112113888888887,41.6164525,32.29955083333335,23.4856525,16.814901111111112
2005-10-24 00:00:00+00:00,1.4684416666666666,42.18925277777781,32.85789944444447,23.931427777777778,16.739592777777776
2005-10-25 00:00:00+00:00,0.9926416666666674,42.29865861111109,32.92805722222223,23.978106388888882,16.769987500000003
2005-10-26 00:00:00+00:00,1.01975,42.22928499999999,32.920758055555545,23.987215277777782,16.70516722222221
2005-10-27 00:00:00+00:00,1.4822388888888882,42.34154055555553,32.89226666666668,23.929953611111102,16.859132777777788
2005-10-28 00:00:00+00:00,1.4054638888888895,42.589175000000026,32.874179999999996,23.848872500000002,17.142872777777782
2005-10-29 00:00:00+00:00,0.8391305555555555,43.01519583333333,32.91194,23.782533611111088,17.546966666666666
2005-10-30 00:00:00+00:00,0.7797762039660056,43.038852974504245,32.88524957507082,23.7478971671388,17.604458923512734
2005-10-31 00:00:00+00:00,0.7378945868945866,43.0488088319088,32.89537521367518,23.756277777777782,17.60265925925926
2005-11-01 00:00:00+00:00,0.924038997214485,43.28460222841227,32.90135877437325,23.702213091921998,17.84307883008355
2005-11-02 00:00:00+00:00,1.4688916666666665,43.427614722222216,32.837183055555585,23.59798055555557,18.07405666666665
2005-11-03 00:00:00+00:00,1.0101583333333335,43.43278472222222,32.83525972222227,23.59455638888887,18.081919166666644
2005-11-04 00:00:00+00:00,1.384083333333334,42.856427222222216,32.84635833333329,23.753018055555557,17.460316944444457
2005-11-05 00:00:00+00:00,3.267122562674094,42.726980222841256,32.828076601671306,23.76615933147634,17.345939275766025
2005-11-06 00:00:00+00:00,5.129636871508384,42.44043351955312,32.80903016759776,23.81725027932962,17.065571229050274
2005-11-07 00:00:00+00:00,3.4305694444444423,41.979848055555564,32.80929750000001,23.930896944444424,16.57554722222222
2005-11-08 00:00:00+00:00,16.039994318181826,41.93004517045456,32.77809034090912,23.909895170454536,16.56065255681818
2005-11-09 00:00:00+00:00,8.65654874651811,41.96099415041784,32.692444568245115,23.813844568245138,16.69916629526463
2005-11-10 00:00:00+00:00,2.2907305555555557,41.980050833333344,32.61712833333332,23.729945000000022,16.811927499999992
2005-11-11 00:00:00+00:00,2.416805555555557,42.33205888888888,32.71237833333332,23.742277222222214,17.06895749999999
2005-11-12 00:00:00+00:00,6.494261111111116,42.56026527777778,32.726713333333336,23.700559722222224,17.29425194444445
2005-11-13 00:00:00+00:00,7.270408333333338,42.571482222222244,32.77071472222223,23.744530000000005,17.251952222222226
2005-11-14 00:00:00+00:00,5.736699999999995,42.42543416666668,32.783975277777785,23.795081666666672,17.080780277777784
2005-11-15 00:00:00+00:00,1.406568627450983,42.614098431372554,33.03925098039216,24.01731215686273,16.967915686274516
2005-11-16 00:00:00+00:00,3.176022222222219,42.93793055555555,33.28753916666667,24.198003611111094,17.006683333333342
2005-11-17 00:00:00+00:00,2.1232222222222203,42.75289833333333,33.29676472222225,24.253428888888884,16.80203472222224
2005-11-18 00:00:00+00:00,1.0979861111111109,42.8703644444444,33.329096388888885,24.258025833333324,16.885498333333338
2005-11-19 00:00:00+00:00,1.2343166666666672,42.734466388888904,33.34162666666665,24.30462583333336,16.728388611111097
2005-11-20 00:00:00+00:00,1.6160027777777777,42.74574416666663,33.351753055555555,24.312485277777764,16.728005277777772
2005-11-21 00:00:00+00:00,2.1411999999999995,42.91264694444445,33.35823694444444,24.278886944444437,16.895398611111105
2005-11-22 00:00:00+00:00,6.133788888888886,42.71334166666668,33.31361194444446,24.280881944444456,16.740360277777782
2005-11-23 00:00:00+00:00,7.660294444444449,42.84858055555559,33.31290055555558,24.24702277777777,16.882931944444437
2005-11-24 00:00:00+00:00,10.187230555555562,42.81129333333337,33.29045305555555,24.232356388888892,16.870804166666673
2005-11-25 00:00:00+00:00,6.18625833333333,42.5265702777778,33.29357111111113,24.30531555555557,16.568371944444443
2005-11-26 00:00:00+00:00,4.6012138888888865,42.23249527777778,33.30776138888885,24.390978888888867,16.24207055555558
2005-11-27 00:00:00+00:00,1.7282944444444441,40.74735444444441,33.30087805555556,24.729351944444424,14.67636611111112
2005-11-28 00:00:00+00:00,0.7959750000000004,40.17514027777774,33.310228611111114,24.86819333333335,14.05623555555556
2005-11-29 00:00:00+00:00,2.852866666666666,40.76014083333333,33.299528888888894,24.726535555555564,14.69332166666667
2005-11-30 00:00:00+00:00,2.090618384401115,41.25231197771586,33.32201532033427,24.636725626740954,15.189773259052926
2005-12-01 00:00:00+00:00,1.085238888888889,41.448069722222186,33.3357647222222,24.60560916666667,15.381124166666675
2005-12-02 00:00:00+00:00,2.2510638888888894,41.531999166666665,33.326466388888896,24.57659500000002,15.4810175
2005-12-03 00:00:00+00:00,1.773336111111111,41.10652555555557,33.30517555555556,24.653375000000032,15.055309444444447
2005-12-04 00:00:00+00:00,2.1182527777777773,40.18423111111114,33.34299027777777,24.900208333333346,14.029257499999996
2005-12-05 00:00:00+00:00,1.2447611111111112,39.967411388888884,33.36004277777776,24.965532222222247,13.778094166666666
2005-12-06 00:00:00+00:00,1.9695166666666657,39.998113333333364,33.35999722222225,24.958790277777766,13.81099611111111
2005-12-07 00:00:00+00:00,1.1901277777777781,39.94742361111116,33.358114166666645,24.968065833333327,13.758993333333333
2005-12-08 00:00:00+00:00,5.028481751824819,40.05335766423357,33.31605182481752,24.90234817518247,13.920610218978112
2005-12-09 00:00:00+00:00,1.537,40.3276,33.3202,24.8456,14.209000000000001
2005-12-10 00:00:00+00:00,,,,,
2005-12-11 00:00:00+00:00,,,,,
2005-12-12 00:00:00+00:00,,,,,
2005-12-13 00:00:00+00:00,1.5754821428571428,41.058679166666664,33.32292619047618,24.682627976190467,14.983773214285712
2005-12-14 00:00:00+00:00,1.4224313725490199,41.01917955182075,33.30574509803924,24.674134173669483,14.961911204481792
2005-12-15 00:00:00+00:00,1.3513342857142856,41.05948714285711,33.309496571428575,24.66871028571431,15.000269999999995
2005-12-16 00:00:00+00:00,1.6813249999999997,40.992073055555544,33.32365194444447,24.6986988888889,14.912136666666678
2005-12-17 00:00:00+00:00,1.3635833333333336,41.05954916666667,33.33193027777781,24.691648055555575,14.97403083333333
2005-12-18 00:00:00+00:00,1.6460888888888883,41.0640066666667,33.31078777777777,24.669054722222235,15.003625000000007
2005-12-19 00:00:00+00:00,2.0924638888888882,40.93803611111109,33.31113527777775,24.698315,14.869438888888878
2005-12-20 00:00:00+00:00,1.530499999999999,40.954137777777746,33.32119805555557,24.70490527777779,14.874785555555562
2005-12-21 00:00:00+00:00,1.7705249999999995,40.91882472222225,33.320428888888905,24.712221388888874,14.838188888888876
2005-12-22 00:00:00+00:00,1.541047222222223,40.97655000000001,33.31713749999999,24.695586944444454,14.903330277777766
2005-12-23 00:00:00+00:00,2.6226777777777768,41.122023333333324,33.30118249999996,24.645657777777792,15.076394722222243
2005-12-24 00:00:00+00:00,2.858094444444444,41.00710166666667,33.29607499999998,24.667038611111117,14.96045972222223
2005-12-25 00:00:00+00:00,2.3535194444444443,40.93490499999999,33.305182499999994,24.69294916666666,14.873123611111108
2005-12-26 00:00:00+00:00,3.4737916666666657,40.99607222222221,33.28498444444445,24.65817750000001,14.961784444444445
2005-12-27 00:00:00+00:00,4.135308333333334,41.105525833333324,33.253633611111134,24.60081333333332,15.114844166666664
2005-12-28 00:00:00+00:00,4.0867106741573025,41.05128595505619,33.25274353932585,24.612474438202238,15.05827808988765
2005-12-29 00:00:00+00:00,3.3857757575757557,40.90345787878792,33.26050363636362,24.65440060606061,14.89197333333334
2005-12-30 00:00:00+00:00,3.8865944444444476,40.85067666666667,33.25631694444446,24.66222777777778,14.840736388888894
2005-12-31 00:00:00+00:00,2.0176500000000015,40.03373138888891,32.661727500000005,24.24089138888889,14.66873222222222
2006-01-01 00:00:00+00:00,2.559552777777777,40.40083194444444,32.96076111111111,24.463011388888894,14.70736138888888
2006-01-02 00:00:00+00:00,1.7515916666666678,39.40621499999998,32.02942861111112,23.737773055555564,14.74291527777779
2006-01-03 00:00:00+00:00,0.8897388888888892,40.46233333333331,32.994760277777786,24.483661111111083,14.733354444444462
2006-01-04 00:00:00+00:00,1.6235444444444445,40.595104444444445,33.11312166666668,24.574276666666638,14.736113333333332
2006-01-05 00:00:00+00:00,1.2098761329305134,40.54956223564954,33.131203021148025,24.603176132930503,14.666176435045314
2006-01-06 00:00:00+00:00,0.8837805555555551,40.41153833333333,33.15455194444445,24.658326944444415,14.49124166666667
2006-01-07 00:00:00+00:00,0.8819944444444445,40.456565,33.16015305555555,24.65382055555556,14.532873888888892
2006-01-08 00:00:00+00:00,0.8570194986072418,40.405991643454044,33.16688830083568,24.672104178272992,14.470864902506962
2006-01-09 00:00:00+00:00,0.8390305555555555,40.40833861111108,33.16874361111114,24.6734872222222,14.4712236111111
2006-01-10 00:00:00+00:00,0.9064166666666674,40.32323333333334,33.17074111111108,24.694612222222204,14.377828611111111
2006-01-11 00:00:00+00:00,0.8371111111111108,40.393463888888874,33.17276749999997,24.680905000000003,14.450641111111103
2006-01-12 00:00:00+00:00,1.0684387464387468,40.37934786324783,33.16315641025639,24.674261253561248,14.446707692307687
2006-01-13 00:00:00+00:00,1.2451833333333335,40.44940666666665,33.17039249999998,24.66580833333336,14.513152777777776
2006-01-14 00:00:00+00:00,2.1307083333333314,40.54820472222221,33.1201127777778,24.59214722222223,14.677822499999992
2006-01-15 00:00:00+00:00,1.5589442896935932,40.40490250696382,33.10969749303616,24.614054038997217,14.53661086350976
2006-01-16 00:00:00+00:00,1.0953472222222218,39.90889805555556,33.17577444444442,24.792437777777785,13.928041666666678
2006-01-17 00:00:00+00:00,0.7710805555555554,39.73538861111109,33.20532694444446,24.860408611111094,13.707426388888889
2006-01-18 00:00:00+00:00,0.7166861111111115,39.69625083333333,33.26155111111109,24.92578666666667,13.600793888888898
2006-01-19 00:00:00+00:00,0.8661436619718305,39.35324873239439,33.27077549295775,25.009249859154938,13.221454084507053
2006-01-20 00:00:00+00:00,0.6178613569321535,38.64091710914454,33.34601592920356,25.234403539823006,12.367678171091445
2006-01-21 00:00:00+00:00,0.5975361111111105,38.89390111111113,33.343580555555555,25.179509999999983,12.643786944444438
2006-01-22 00:00:00+00:00,0.641,38.72435388888887,33.336246388888945,25.20774750000001,12.469071666666666
2006-01-23 00:00:00+00:00,0.7585055555555562,38.77989833333332,33.355397500000024,25.21518333333335,12.50751083333334
2006-01-24 00:00:00+00:00,0.7519415041782734,39.04708523676883,33.33721643454039,25.140351253481914,12.815840111420595
2006-01-25 00:00:00+00:00,1.025766666666667,39.423346111111115,33.30310111111111,25.026150000000015,13.259571666666655
2006-01-26 00:00:00+00:00,1.5959497206703905,39.69639050279329,33.25823268156426,24.922111173184366,13.604610055865916
2006-01-27 00:00:00+00:00,1.4377027777777778,39.788799722222244,33.254502500000015,24.89829416666665,13.708174166666668
2006-01-28 00:00:00+00:00,1.5655305555555574,39.70357833333339,33.26892833333333,24.93148972222223,13.600152222222222
2006-01-29 00:00:00+00:00,1.0870305555555546,39.778325277777746,33.275183888888904,24.92133333333333,13.673061388888893
2006-01-30 00:00:00+00:00,2.3858551532033427,39.916144289693605,33.24137994428968,24.857095821727032,13.859882729805019
2006-01-31 00:00:00+00:00,1.8852521489971343,39.89993180515758,33.248565329512886,24.867787392550138,13.834130659025778
2006-02-01 00:00:00+00:00,1.8463500000000004,39.86129333333333,33.25116527777778,24.878808333333357,13.789605555555557
2006-02-02 00:00:00+00:00,1.4929638888888892,40.172519166666646,33.22752583333331,24.78580416666665,14.150375000000006
2006-02-03 00:00:00+00:00,2.545791666666668,40.32229749999999,33.16623472222221,24.69026722222222,14.382106666666662
2006-02-04 00:00:00+00:00,2.802233333333332,40.18182611111112,33.174473888888876,24.730355277777775,14.222186388888892
2006-02-05 00:00:00+00:00,2.2814611111111116,40.08700249999998,33.190799999999996,24.768073333333344,14.101598055555558
2006-02-06 00:00:00+00:00,1.9312361111111096,40.217764444444455,33.20299861111109,24.750866388888902,14.22717083333333
2006-02-07 00:00:00+00:00,2.0625833333333308,40.440979722222245,33.20534527777779,24.703228055555535,14.463355555555562
2006-02-08 00:00:00+00:00,2.3523722222222196,40.34995027777777,33.203981944444436,24.722399444444427,14.367635833333333
2006-02-09 00:00:00+00:00,2.256752808988766,40.467826966292165,33.20448651685395,24.69618651685393,14.492880898876408
2006-02-10 00:00:00+00:00,1.8337361111111123,40.65899777777775,33.217796666666665,24.666216944444457,14.681204722222224
2006-02-11 00:00:00+00:00,2.438869444444447,41.14213000000002,33.17158638888888,24.50780527777776,15.250251111111114
2006-02-12 00:00:00+00:00,2.472605555555557,40.98230888888888,33.182473888888886,24.556165000000004,15.067435277777776
2006-02-13 00:00:00+00:00,2.703622222222224,40.92400388888887,33.18753555555554,24.574607222222216,14.999294444444434
2006-02-14 00:00:00+00:00,2.580863888888889,41.31895138888893,33.191291944444444,24.486207777777793,15.414236666666667
